dish_name,count
Mézes-mustáros sertésoldalas petrezselymes burgonyával,1
Mézes-mustáros csirkeszárny szivárvány zöldséggel,1
Mézes-mustáros csirkemell rizzsel,1
"Mézes-mustáros csirkemell ragu, rizs",1
Mézes-mustáros csirkecombfilé mexikói rizzsel,1
Mézes-mustáros csirke jázmin rizs,1
"Mézes-chilis csirkeszárny, steak burgonya",1
Mézes sült pulykaszárny amerikai káposztasaláta,1
Mézes sült oldalas majonézes burgonyasalátával,1
Mézes mázas pikáns oldalas steak burgonya,1
Mézes mustáros tarjasült tojásos burgonya salátával,1
Mézes mustáros tarjasült tojásos burgonya salátán,1
"Mézes mustáros csirke, sültkrumpli",1
Mézes csirkemell ananászos pirított rizzsel,1
Mézes - narancsos csirkemell jázmin rizs,1
Mézes - narancsos bundában sült csirke kukoricás rizs,1
"Natúr csirkemell tekercs, sajttal-sonkával töltve, baconbe tekerve, gomba mártással, jázmin rizzsel",1
"Natúr csirkemell, sajttal-sonkával-kukoricával burkolva, jázmin rizzsel",1
"Natúr csirkemell, sajttal-sonkával-kukoricával burkolva, jázmin rizzsel 2390.",1
"Náncsi csirkecomb, babsaláta, rizs",1
Olasz húsgombócleves,1
Olasz csirkés - zöldséges tésztasaláta,1
"Négysajtos pulykamell, sültburgonya",1
"Négysajtos pulykamell, hercegnő burgonya",1
"Négysajtos csirkemell, steak burgonya",1
"Négysajtos csirkemell, rizs",1
"Négysajtos csirkemell, püré",1
"Négysajtos csirkemell, krokett",1
"Négysajtos csirkemell, currys rizs",1
"Négysajtos csirke, rizs",1
Négysajtos - mustáros sült csirkemell almás rizzsel,1
Négyborsos mustáros sült csirkemell almás rizs,1
"Náncsi csirkecomb, vajas burgonya",1
"Náncsi csirkecomb, rizs, mártogatós",1
Náncsi csirkecomb burgonya krokettel,1
"Natúr csirkemell, sonkával, kukoricával, sajttal a tetején, burgonya pürével 2390.",1
Nyírégi gombóc leves,1
Nyírségi zöldbableves,1
"Nyírségi sertésragu, burgonya gombóccal",1
Nyírségi májgombóc leves,1
Nyírségi leves,1
Nyírségi húsleves burgonya gombóccal,1
"Nyírségi húsgombóc leves, eperlevéllel",1
Nyírségi gombócleves - csontleves,1
"Nutellás, vaníliás palacsinta",1
"Natúr tarja sajttal, sonkával sütve",1
"Natúr tarja sajttal sütve, rizibizi",1
"Natúr tarja paradicsommal és paprikával kemencében sütve, steak burgonya",1
"Natúr tarja lecsósan, steak burgonya",1
"Natúr karaj gombapaprikással, rizzsel",1
"Pankós csirkemell, mexikói rizs",1
"Pankós csirkemell, rizibizivel",1
"Pankós csirkemell, tepsis burgonya",1
Pirított alföldi tésztaleves,1
Pikáns pácolt csirkemell zöldséges rizzsel,1
"Pikáns rántott csirkecomb, petrezselymes burgonya",1
Pikáns sajtleves,1
"Pincepörkölt tésztával, saláta",1
"Pincepörkölt, csemege uborkával",1
"Pincepörkölt, tarhonyával",1
"Pirított csirkemell, joghurtos friss saláta",1
"Pankós rántott csirkecomb, petrezselymes burgonya",1
Pirított lebbencsleves,1
"Pirított sertés máj, sósburgonya, saláta",1
"Pirított sertés, sósburgonya",1
Pirított sertésmáj rizzsel,1
Pirított tészta leves,1
"Pirított tészta, kínai csípős sertéscsíkok",1
"Piedóne sertésszelet, bulgur",1
"Piedóne flekken, sültburgonya",1
Piedone spagetti,1
Piedone sertés szelet csőtészta,1
Piacos húsos batyu,1
Pho leves,1
Petőfi szelet törtburgonyával,1
"Petőfi sertéskaraj, törtburgonya",1
"Pepperónival és sajttal töltött pulykamell, püré",1
"Pepperónis, sajtos csirkemell, rizibizi",1
"Pepperónis sajttal töltött csirkemell, hercegnő burgonya",1
"Pepperónis sajtos, rántott csirke, p.burgonya",1
"Pepperónis sajtos rántott csirkemell, püré",1
"Pepperónis sajtos csirkemell, hercegnő burgonya",1
"Pepperónis sajtos csirkemell rántva, püré",1
"Pepperónis - sajtos rántott csirkemell, steak burgonya",1
"Pepperónis - sajtos rántott csirkemell, rizibizi",1
Pirított tésztaleves zöldséggel,1
Piszkeszósz rántott csirkemellel,1
Piszkeszósz rántott jércével,1
Provanszi marharagu burgonyapürével,1
Pulyka raguleves,1
"Pulyka pörkölt, tarhonya",1
Pulyka nuggets burgonya főzelékkel,1
"Pulyakpörkölt tésztával, saláta",1
"Pulled pork tortilla vagy Gyros tortilla, sült krumplival",1
Pulled pork tortilla,1
"Pulled pork burger, sült krumplival",1
Pudingos meggyleves,1
Prézlis tészta lekvárral,1
Prézlis tészta burgonya lekvár,1
Prézlis tészta barack lekvárral,1
"Prágai rántott sertéskaraj, majonézes kukorica saláta, rizs",1
"Prágai rántott sertéskaraj, francia saláta, rizs",1
Provencei raguleves,1
Pozsonyi sertésszelet tészta,1
Polpetti burgonyapürével,1
Pozsonyi rántott szelet petrezselymes burgonya,1
Pozsonyi rakott kocka,1
Pozsonyi kocka,1
"Pontyszelet parasztosan, párolt rizs",1
Pontyhalászlé - bogrács gulyásleves,1
Pontyhalászlé,1
"Ponty szelet parasztosan, párolt rizs, saláta",1
Ponty paprikás kapros túrós csuszával,1
"Polpetti, zöldséges rizs",1
"Polpetti, vajas burgonya, saláta c: rakott kel",1
"Polpetti, törtburgonya",1
"Polpetti, steakburgonya",1
"Polpetti, burgonya krokett",1
Polpetti krokettel,1
"Pepperónis - sajtos rántott csirkemell, krokett",1
"Pepperónis - sajtos rántott csirke, krokett",1
"Pepperónis - sajtos pulyka rántva, krokett",1
Paprikás csirke galuskával,1
Paradicsomleves - húsleves - gyümölcsleves,1
Paradicsom leves,1
"Paprikásburgonya, savanyúság",1
"Paprikás sült hekk, törtburgonya",1
Paprikás sült hekk amerikai káposztasalátával,1
"Paprikás szelet, tésztával c: vargabéles",1
"Paprikás szelet, tojásos nokedlivel",1
"Paprikás sertés szelet, tojásos tésztával",1
Paprikás sertés szelet tésztával,1
"Paprikás krumpli, kolbásszal, nokedlivel",1
"Paprikás krumpli, kolbásszal",1
"Paprikás krumpli nokedlivel, sült Debrecenivel",1
"Paprikás krumpli kolbásszal, csemegeuborkával",1
Paprikás csirke tésztával,1
"Paprikás burgonya, galuskával",1
"Paradicsomos - mozzarellás szelet, sültburgonya",1
"Paprikás burgonya, füstölt kolbász",1
Paprikás burgonya virslivel és kolbásszal,1
Paprikás burgonya vegán virslivel uborkával,1
Paprikás burgonya kolbásszal uborkával,1
"Paprikás burgonya füstölt kolbásszal, savanyúsággal",1
Paprikás burgonya Debrecenivel,1
"Papirkás burgonya, füstölt kolbásszal",1
Papirkás burgonya,1
"Pankós rántott halfilé, rizs, majonézes kukorica",1
"Pankós rántott halfilé, rizs, majonézes almasali",1
"Pankós rántott csirkemell, rizs",1
"Pankós rántott csirkemell, kukoricás rizs",1
Pankós rántott csirkemell krokettel,1
"Pankós rántott csirkecomb, püré",1
Paradicsomleves- gyümölcsleves,1
"Paradicsomos húsgombóc, főtt burgonya, gyümölcs",1
"Pepperónis - sajtos csirkemell rántva, krokett",1
Parajos csirkemell rolád paprikamártással tésztán,1
Pecsenyeleves daragaluskával,1
Parmezános tejszínes gombás tészta,1
Parmezános sült hal vegyes friss salátával,1
Parmezános spenóth levéllel borított csirkemell hasábburgonyával,1
Parmezános rántott csirkemell grill zöldséges tésztával,1
Parmezános rántott csirkemell burgonyapürével,1
"Parmezános bundában rántott cukkini, rizs, fokhagymás mártás",1
Parmezánnal sült csirkemell avokádós majonézzel és zöldséges rizzsel,1
Parasztsonkás pikáns leves,1
Parasztbatyu hagymás tört burgonya,1
Parajos sajttal borított tengeri halfilé vega rizottóval,1
Parajos ricottával töltött csirkemell rántva hasábburgonya,1
Parajos ricottával töltött csirkemell rántva,1
Parajos krémsajtos töltött csirkemell zöldséges rizs,1
Parajkrémes csirkemell rolád francia salátával,1
"Paradicsomos húsgombóc, gyümölcs",1
Parajkrémes csirkemell rolád francia saláta,1
Parajkrémes csirkemell rolád burgonya pürével,1
Parajkrémes csirkemell parmezánnal és zöldséges rizzsel,1
"Parajjal töltött csirkemell rolád paprika mártás, tésztán",1
Parajjal sajttal borított tengeri hal zöldséges rizottó,1
Paraj levéllel és sajttal sült tengeri hal hasábburgonyával,1
"Paradicsomszószos penne, sült padlizsánnal",1
Paradicsomszószos fusili,1
Paradicsomos töltött paprika,1
"Paradicsomos káposztafőzelék, fasírttal",1
"Paradicsomos káposzta, vagdalt",1
"Paradicsomos káposzta, sülthús",1
Paradicsomos káposzta,1
"Paradicsomos húsgombóc, sósburgonya",1
"Rántott csirkecomb, rizs",1
"Rántott csirkecomb, rizs, francia saláta",1
Sertésborda jóasszony módra jázmin rizzsel,1
"Sajtos gombás sertés batyu, petrezselymes burgonya, saláta",1
Sajtos / mákos nudli,1
Sajtos töltött cukkini darált hússal,1
"Sajtos baconös töltött csirkemell, rizs",1
"Sajtos brokkolis pulykamell csőben, krokett",1
"Sajtos csirkemell csőben sütve, rizibizi",1
Sajtos csirkemell puffancs hasábbal,1
"Sajtos gombás sertés batyu, petrezselymes burgonya, saláta c: rakott kel",1
Sajtkrémes csirkemell tepsis burgonyával,1
"Sajtos gombás sertés batyu, petrezselymes burgonya, saláta c: rakott zöldbab",1
Sajtos nudli - farsangi fánk - prézlis tészta öntettel,1
Sajtos nudli c: prézlis tészta öntettel,1
Sajtos roston csirke szelet rizi-bizi,1
Sajtos sonkás szűzpecsenye karikaburgonyával,1
Sajtos sonkás szűzpecsenye lecsós karikaburgonyával,1
Sajtos - tejszínes csirkemell pennével,1
"Sajtos - tejfölös pulykamell, petrezselymes burgonya",1
"Sajtos - tejfölös nudli, Párizsi sonkaszelet",1
"Sajtos - tejfölös csirkemell, mexikói rizs",1
"Sajtos - tejfeles csirkecomb, tepsis burgonyával",1
"Sajtos - sonkás sertés batyu, párolt rizs, fahéjas alma",1
"Sajtos - kolbászos tokány, rizs",1
"Sajtos - kolbászos sertés karaj, sültburgonya",1
"Sajtos - kolbászos rántott tekercs, sültburgonya",1
"Sajtos - gombás sertés batyu, hagymás burgonya, saláta",1
"Sajtos - baconös csirkemell csőben sütve, hercegnő burgonya",1
"Sajtmártásos göngyölt sertés, rizs",1
Sajtmártásos csirkemell rizibizi,1
Sajtkrémleves zsemlekockával,1
Sajtkrémleves pirítós,1
Sajtkrémleves pesztós zsemlekockával,1
Sajtkrémleves pesztós zsemlekocka,1
Sajtos sonkás szűzpecsenye steak burgonya,1
Sajtos spagetti c: diós metélt,1
Sajtos spagetti c: grízes tészta öntettel,1
"Sajtos- gombás sertés batyu, rizibizi, saláta c: rakott kel",1
"Sajttal - kolbásszal töltött tekercs, petrezselymes burgonya",1
"Sajttal - kolbásszal töltött tekercs, burgonyapüré",1
"Sajttal - kolbásszal töltött sertés, sültburgonya",1
"Sajttal - kolbásszal töltött sertés, burgonyapüré",1
"Sajttal - gombával töltött sertés tekercs, vajas burgonya, saláta",1
"Sajttal - gombával töltött sertés java, zöldséges rizs, saláta",1
"Sajttal - gombával töltött sertés java, vajas burgonya, saláta",1
"Sajttal - gombával töltött sertés java, hagymásburgonya, saláta",1
"Sajttal - barackkal töltött szelet, rizibizi",1
Sajtos/tejfölös vagy mákos nudli,1
"Sajtos-sonkás sertés batyu, párolt rizs, fahéjas alma c: kassai sertés java, hagymás burgonya, saláta",1
"Sajtos-sonkás sertés batyu, párolt rizs, fahéjas alma c: Bakonyi sertés szelet tésztával",1
"Sajtos-gombás sertésbatyu, hagymás burgonya, saláta c: pontyszelet magyarosan, párolt rizs",1
"Sajtos- gombás sertés batyu, vajas burgonya, saláta c: rakott kel",1
"Sajtos, gombás sertésbatyu, petrezselymes burgonya, saláta",1
Sajtos spagetti c: prézlis tészta öntettel,1
Sajtos töltött karaj tört burgonya,1
Sajtos tészta c: ízes derelye,1
Sajtos tészta c: prézlis tészta öntettel,1
Sajtos tészta c: mákos tészta,1
Sajtos tészta - krumplis tészta - ízes derelye,1
Sajtos tészta - Bolognai spagetti - ízes derelye,1
Sajtos tejszínes csirkemell kukoricás rizs,1
Sajtos tejfölös tarja steak burgonya,1
Sajtos tejfölös tarja karika burgonya,1
Sajtos tejfölös tarja besütve steak burgonyával,1
Sajtos tejfölös sült császár karika burgonyával,1
"Sajtos tejfölös pulykamell, rizibizi",1
"Sajtos tejfölös csirkemell, rizibizi",1
"Sajtos tejfölös csirke, krokett",1
Sajtkrémes göngyölt csirkemell vegyes saláta,1
Sajtkrémes csirkemell tepsis burgonya,1
"Sajttal - sonkával - kukoricával töltött szelet, burgonyapüré",1
"Rántott szelet- rántott gomba, petrezselymes burgonya, saláta c: rakott kel",1
"Rántott szelet, rizs, francia saláta",1
"Rántott szelet, répás rizs",1
"Rántott szelet, sültburgonya, csemege uborka",1
"Rántott szelet, sültkrumplival",1
"Rántott szelet, törtburgonya",1
"Rántott szelet, zöldséges bulgurral",1
"Rántott szezámos csirkemell, mexikói rizs",1
Sajtkrém leves pirított zsemlekockával,1
Rántott szűzérme lecsós burgonyán,1
Rántott szűzérme lecsós burgonyával,1
Rántott tarja kéksajtos burgonyával,1
Rántott tarja kéksajtos tejszínes karikaburgonyán,1
"Rántott tarja szelet, burgonyasalátával",1
"Rántott tarja, majonézes salátával",1
"Rántott szelet, rizs",1
"Rántott szelet, rizibizi, csemegeuborka",1
"Rántott szelet, párolt zöldség, rizs",1
"Rántott szelet, petrezselymes burgonya, csemege uborka",1
"Rántott szelet, mexikói rizs",1
"Rántott szelet, krumplipürével",1
"Rántott szelet, krokett, rizs",1
"Rántott szelet, hasábburgonya",1
"Rántott szelet, francia saláta",1
"Rántott szelet, burgonyapüré, savanyúság",1
"Rántott szelet, burgonyapüré, csemegeuborka",1
"Rántott szelet, burgonyapüré, csemege uborka",1
"Rántott szelet, burgonya krokett",1
"Rántott szelet, bulgur",1
"Rántott szelet rizzsel, francia saláta",1
"Rántott szelet pankó morzsában, rizibizivel",1
"Rántott szelet pankó morzsában, olivás törtburgonyával",1
"Rántott tengeri hal - rántott tintahal karika, petrezselymes burgonya, saláta",1
"Rántott tengeri halfilé, burgonyakrokett",1
"Rántott tengeri halfilé, burgonyapüré",1
"Rántott tőkehalfilé, majonézes burgonya salátával",1
Sajtkrém leves levesgyönggyel,1
Sajtkrém leves,1
"Sajtbundás sertés szelet, burgonyapüré",1
"Sajtbundás rántott szelet, burgonyapüré",1
"Sajt bundás rántott szelet, sültburgonya",1
"Sajt - sonka tekercs, rizibizi",1
Rózsa sándor táll,1
"Rózsa sándor tál csirkemell,tócsni,gomba",1
Rántott zöldségek jázmin rizzsel tartár mártással,1
Rántott zöldségek jázmin rizs tartármártás,1
Rántott velő vegyes körettel,1
"Rántott velő - rántott gomba, rizibizi, majonéz c: töltött csirkecomb, tört burgonya, saláta",1
"Rántott tőkehalfilé, zöldséges bulgurral",1
"Rántott tőkehalfilé, rizzsel, kukorica salátával",1
"Rántott tőkehal, petrezselymes burgonya",1
"Rántott tengeri halfilé, francia saláta, rizs",1
"Rántott tengerihal, párolt rizs, tartármártás c: roston sült tarja hagymásan, tükörtojás, petrezselymes burgonya, saláta",1
"Rántott tengeri halszelet, rizibizi, saláta c: Bakonyi sertés szelet galuskával",1
"Rántott tengeri halszelet, rizibizi, saláta",1
"Rántott tengeri halszelet, párolt rizs, tartármártás c: házi disznótoros, tört burgonya, párolt káposzta",1
"Rántott tengeri halszelet, párolt rizs, tartármártás",1
"Rántott tengeri halszelet, párolt rizs, saláta c: töltött csirkecomb, tört burgonya, kompót",1
"Rántott tengeri halszelet, párolt rizs, majonézes burgonya c: Bakonyi sertés szelet galuskával",1
"Rántott tengeri halszelet, párolt rizs, majonéz",1
"Rántott tengeri halszelet, petrezselymes burgonya, saláta c: fokhagymás sertéssült, tört burgonya, párolt káposzta",1
"Rántott tengeri halszelet, majonézes burgonya c: óvári sertés java, rizibizi, saláta",1
"Rántott tengeri halszelet, hagymás burgonya, saláta c: tejszínes gombás sertés szelet tésztával",1
"Rántott tengeri halszelet, hagymás burgonya, saláta",1
"Rántott tengeri halfilé, törtburgonya",1
"Rántott tengeri halfilé, majonézes kukorica, rizs",1
"Sajttal - sonkával - kukoricával töltött sertés szelet, zöldséges rizzsel",1
"Sajttal - sonkával - kukoricával töltött szelet, rizibizi",1
"Rántott csirkecomb, rizzsel, kukorica salátával",1
"Sertés erdőkerülő módra, steak burgonya",1
"Sertés csíkok Orly módra, párolt rizs, kompót c: fokhagymás sertés máj tükörtojással, vajas burgonya, saláta",1
"Sertés csíkok Stroganoff módra, petrezselymes burgonya",1
"Sertés csíkok, Stroganoff módra, steak burgonya",1
"Sertés dubarry módra, bulgur",1
"Sertés dubary módra, sültburgonya",1
"Sertés erdőkerülő módra, burgonyapüré",1
Sertés flekken steakburgonyával,1
Salsa pácos csirkecombfié salátával és hasábburgonyával,1
Sertés flekken tepsis burgonya,1
"Sertés flekken, bajor káposzta steak burgonya",1
"Sertés flekken, amerikai saláta, rizs",1
Sertés gulyásleves,1
"Sertés jóasszony módra, rizs",1
"Sertés jóasszony módra, steak burgonya",1
"Sertés csíkok Orly módra, párolt rizs, kompót",1
"Sertés csíkok Orly módra, petrezselymes burgonya, saláta c: töltött csirkecomb, zöldséges rizs, kompót",1
"Sertés budapest módra, sültburgonya",1
"Sertés budapest módra, rizs",1
Sertés becsinált leves,1
"Sertés apró parasztosan, kocka burgonya",1
"Sertés apró budapest módra, petrezselymes rizs",1
"Savanyú káposztaágyon sült sertés csülök, burgonyával",1
Savanyú káposztaágyon sült sertés csülök,1
Savanyú káposztaleves,1
"Savanyú krumplileves, kolbászcsipsz",1
Savanyú krumpli leves,1
Savanyú burgonya leves kolbásszal - csontleves - gyümölcsleves,1
Savanyú burgonya leves kolbásszal - csontleves,1
Saslik sajtos sültburgonya,1
Saslik hagymás burgonyával,1
Saslik franciasalátával,1
"Sertés jóasszony módra, sültburgonya",1
"Sertés karaj tormával és főtt tarjával töltve, vegyes körettel",1
Sertés paprikás orsó tésztával,1
"Sertés szelet Pékné módra, petrezselymes burgonya, saláta",1
"Sertésapró ""budapest"" módra rizzsel",1
