dish_name,score,lemmas
dish_name,count,dish_name
Tarhonya leves,9,Tarhonya leves
"Cigánypecsenye, hagymás burgonya, saláta",9,"Cigánypecsenye , hagymás burgonya , saláta"
Rizses csirke,9,rizses csirke
Sárgaborsó gulyás,9,Sárgaborsó gulyás
Baconos - gombás spagetti,9,Baconos - gombás spagetti
"Sajttal töltött szelet, rizibizi",9,"Sajt töltött szél , rizibizi"
"Rántott sertésmáj, törtburgonya, savanyúság",9,"rántott sertésmáj , törtburgonya , savanyúság"
"Szemes babfőzelék, marhapörkölt",9,"szemes babfőzelék , marhapörkölt"
Pacalpörkölt sós burgonyával,9,Pacalpörkölt sós burgonya
"Brassói aprópecsenye, saláta",9,"Brassói aprópecseny , saláta"
"Pacalpörkölt, sós burgonya, saláta",9,"pacalpörkölt , sós burgonya , saláta"
Soksajtos tejszínes gnocchi spenóth levéllel,9,soksajtos tejszínes gnocchi spenóth levél
"Szezámmagos rántott sertésszelet, vegyes köret, saláta",9,"szezámmagos rántott sertésszelet , vegyes köret , saláta"
Cézár saláta,9,Cézár saláta
Nyírségi gombóc leves,9,nyírségi gombóc leves
"Ropogós hekk, rizs",9,"ropogós hekk , rizs"
"Zöldborsófőzelék, sült csirkecomb",9,"Zöldborsófőzelék , sült csirkecomb"
"Sült hekk, rizs",9,"sült hekk , rizs"
Marhapörkölt tarhonyával és uborkával,9,Marhapörkölt tarhony és uborka
Rizses hús,9,rizses hús
"Oldalas, törtburgonya",9,"oldalas , törtburgonya"
Libaragu leves,9,Libaragu leves
Csőben sült többsajtos csirkemell rizzsel,9,cső sült többsajtos csirkemell rizzsel
Belsőségleves,9,Belsőségleves
Hortobágyi betyár leves,9,hortobágyi betyár leves
Sajtos nudli,9,Sajtos nudli
Francia rakott burgonya,9,francia rakott burgonya
Rántott libamáj kéksajtos körtekosárral és krokett,9,rántott libamáj kéksajtos körtekosár és krokett
"Meggymártás, rántott szelet",9,"meggymártás , rántott szél"
"Pirított sertésmáj, sós burgonya, saláta",9,"pirított sertésmáj , sós burgonya , saláta"
Marhahúsleves,9,Marhahúsleves
"Rántott sajt, rizzsel",9,"rántott sajt , rizz"
"Cordon Bleu, petrezselymes burgonya",9,"Cordon Bleu , petrezselymes burgonya"
"Ínyenc tekercs, petrezselymes burgonya",8,"Ínyenc tekercs , petrezselymes burgonya"
Munkaerőt felveszünk,8,munkaerő felvesz
Paprikás burgonya kolbásszal,8,paprikás burgonya kolbász
"Burgonyafőzelék, sült oldalas",8,"Burgonyafőzelék , sült oldalas"
Bogrács gulyásleves - tárkonyos sertés raguleves,8,Bogrács gulyásleves - tárkonyos sertés raguleves
Zúzapörkölt galuskával,8,Zúzapörkölt galuska
Zúzapörkölt galuska,8,Zúzapörkölt galuska
"Pirított sertés máj, sós burgonya, saláta",8,"pirított sertés máj , sós burgonya , saláta"
Tojásos galuska,8,tojásos galuska
Cigánypecsenye rizzsel,8,Cigánypecsenye rizz
Sajtkrémleves,8,Sajtkrémleves
Tejfölös gombaleves,8,Tejfölös gombaleves
"Budapest apró, rizs",8,"Budapest apró , rizs"
Fetasajtos csirkemell jázmin rizs,8,fetasajtos csirkemell jázmin rizs
"Pincepörkölt, sósburgonya",8,"Pincepörkölt , sósburgonya"
Sertéshús leves,8,Sertéshús leves
"Zöldborsó főzelék, fasírozott",8,"Zöldborsó főzelék , fasírozott"
"Rántott szelet, sültburgonya",8,"rántott szél , sültburgonya"
Eperkrém leves,8,Eperkrém leves
Húsleves cérnametélttel,8,húsleves cérnametélt
"Tejszínes gombás csirkemell, párolt rizs",8,"tejszínes gombás csirkemell , párolt rizs"
Bakonyi sertéskaraj tésztával,8,Bakonyi sertéskaraj tészta
Bableves,8,Bableves
"Vadas sertés szelet, tészta",8,"Vadas sertés szél , tészta"
"Kapros tökfőzelék, fasírt",8,"Kapros tökfőzelék , fasírt"
Holstein szelet hasábburgonya káposzta saláta,8,Holstein szél hasábburgonya káposzta saláta
Zsemlegombócleves,8,Zsemlegombócleves
Gundel palacsinta,8,Gundel palacsinta
"Lencsefőzelék, sertéspörkölt",8,"Lencsefőzelék , sertéspörkölt"
Erdélyi tokány tésztával,8,erdélyi tokány tészta
Kijevi csirkemell mexikói rizs,8,Kijevi csirkemell mexikói rizs
Húsgombóc paradicsommártással,8,Húsgombóc paradicsommártás
Görög gyümölcsleves,8,görög gyümölcsleves
Lecsós sertés tésztával,8,Lecsós sertés tészta
Karalábleves,8,Karalábleves
Burgonyafőzelék fasírozottal,8,Burgonyafőzelék fasírozot
"Párizsi csirkemell, almafőzelék",8,"párizsi csirkemell , almafőzelék"
"Pankó morzsás rántott hús, rizibizi",8,"Pankó morzsás ránt hús , rizibizi"
"Lencsefőzelék, sült virsli",8,"Lencsefőzelék , sült virsli"
Krumplifőzelék fasírozottal,8,Krumplifőzelék fasírozot
"Kijevi csirkemell, rizibizi",8,"Kijevi csirkemell , rizibizi"
"Meggyszósz, sült csirkecombbal",8,"meggyszósz , sült csirkecomb"
Jércemell Orly módra zöldséges rizs,8,Jércemell Orly mód zöldséges rizs
Sertéspörkölt galuskával,8,Sertéspörkölt galuska
"Meggymártás, Párizsi szelet",8,"meggymártás , Párizsi szelet"
"Gyümölcsfőzelék, Párizsi csirke",8,"Gyümölcsfőzelék , Párizsi csirke"
Krumplileves,8,Krumplileves
Zöldséges rizses hús,8,zöldséges rizses hús
Leves + grillezett filézett csirkecomb pesztóval,8,Leves + grillezett filézett csirkecomb pesztó
Francia hagymaleves,8,francia hagymaleves
Csülkös babgulyás,8,Csülkös babgulyás
"Sajtburger, sült krumplival",8,"Sajtburger , sült krumpli"
"Sajttal - sonkával töltött szelet, rizs",8,"Sajt - sonka töltött szél , rizs"
Borsóleves,8,Borsóleves
Burgonya gratinnal és sült tök szálakkal,8,Burgonya gratin és sül tök szál
Szecsuáni csirke sült tésztával,8,szecsuáni csirke sült tészta
Húsleves cérnácska,8,Húsleves cérnácska
Becsináltleves,8,Becsináltleves
Csontleves lúdgége tésztával,7,Csontleves lúdgég tészta
"Leves + mézpácos csirke, borba párolt alma, krokett",7,"Leves + mézpácos csirke , bor párolt alma , krokett"
"Zöldborsó főzelék, rántott szelet",7,"Zöldborsó főzelék , rántott szél"
"Pankó morzsás rántott jérce, rizibizi",7,"Pankó morzsás rántott jérce , rizibizi"
"Leves + bőrén sült süllő, rosé metélttel és zöld lime - os tejszínes mártással",7,"Leves + bőr sült süllő , rosé metélt és zöld lime - os tejszínes mártás"
"Leves + mézpácos csirkemell, krokett, karamellizált gyümölcs",7,"Leves + mézpácos csirkemell , krokett , karamellizált gyümölcs"
Eper krémleves,7,Eper krémleves
"Tejszínes - gombás csirkemell, tészta",7,"tejszínes - gombás csirkemell , tészta"
Burgonya főzelék vagdalttal,7,Burgonya főzelék vagdalt
Kolbászos burgonyaleves,7,Kolbászos burgonyaleves
Szárnyas húsleves,7,Szárnyas húsleves
Pásztor tarhonya,7,Pásztor tarhonya
"Hawaii csirkemell, rizs",7,"Hawaii csirkemell , rizs"
"Leves + omlós marhapofa, burgonya gratin, blansírozott zöldség",7,"Leves + omlós marhapofa , burgonya gratin , blansírozott zöldség"
Roston csirkemell brokkolis rizs,7,Roston csirkemell brokkolis rizs
"Ropogós sült csülök, törtburgonya",7,"ropogós sült csül , törtburgonya"
Marhagulyás + somlói galuska,7,Marhagulyás + somlói galuska
Tejszínes gombás tészta,7,tejszínes gombás tészta
"Temesvári sertés szelet, rizs",7,"temesvári sertés szél , rizs"
Cigánypecsenye,7,Cigánypecsenye
Zöldbabfőzelék sertéspörkölttel,7,Zöldbabfőzelék sertéspörkölt
"Leves + mandula forgácsos csirkemell, sült édesburgonya, mézpácos szamóca",7,"leves + mandula forgácsos csirkemell , sült édesburgonya , mézpácos szamóca"
"Leves + egészben sült csülök, steak burgonya, hagymakarikával",7,"Leves + egész sült csül , steak burgonya , hagymakarika"
"Leves + Bbq csontos karaj, burgundi mártás fűszeres burgonya gerezd",7,"Leves + Bbq csontos karaj , burgundi mártás fűszeres burgonya gerezd"
Nyírségi raguleves,7,nyírségi raguleves
"Pilvax"" szelet, rizibizi",7,"Pilvax "" szelet , rizibizi"
Sült camambert zöldséges bulgurral,7,sült camamber zöldséges bulgur
"Kijevi sertéskaraj, törtburgonyával",7,"Kijevi sertéskaraj , törtburgonya"
Mustáros tarja steak burgonya almapaprika,7,mustáros tar steak burgonya almapaprika
"Pacalpörkölt, főttburgonya",7,"pacalpörköl , főttburgonya"
Bakonyi csirkecomb galuska,7,bakonyi csirkecomb galuska
Töltött káposzta tejföllel,7,töltött káposzta tejföl
"Lecsós csirkemáj, rizs",7,"Lecsós csirkemáj , rizs"
Szegedi gulyásleves - sertés raguleves,7,szegedi gulyásleves - sertés raguleves
Rántott csirkecomb rizibizivel,7,rántott csirkecomb rizibizi
"Kakaspörkölt, túrós csusza",7,"Kakaspörkölt , túrós csusza"
"Rántott csirkeszárny, francia salátával",7,"rántott csirkeszárny , francia saláta"
"Birkapörkölt, sósburgonya, saláta",7,"birkapörkölt , sósburgonya , saláta"
Túrógombóc édestejföllel,7,Túrógombóc édestejföl
"Bakonyi tokány, tészta",7,"bakonyi tokány , tészta"
"Paradicsomos káposzta, fasírttal",7,"Paradicsomos káposzta , fasírt"
"Csevap, friss saláta, sültburgonya",7,"Csevap , friss saláta , sültburgonya"
"Leves + rozmaringos kacsacomb, párolt káposzta, burgonyakarikák",7,"Leves + rozmaringos kacsacomb , párolt káposzta , burgonyakarika"
"Mátrai borzaska, petrezselymes burgonya",7,"Mátrai borzaska , petrezselymes burgonya"
Sajtburger 2190.,7,Sajtburger 2190.
"Leves + feta sajtos csirkemell burgonya gratin, vajon párolt zöldség",7,"Leves + feta sajtos csirkemell burgonya gratin , vajon párolt zöldség"
Leves + kemencés sült csülök steak burgonya,7,Leves + kemencés sült csül steak burgonya
"Zúzapörkölt, tészta",7,"Zúzapörkölt , tészta"
"Chilis bab, rizzsel",7,"Chilis bab , rizzsel"
"Kakaspörkölt, tésztával",7,"Kakaspörkölt , tészta"
Zöldbabfőzelék fasírozottal,7,Zöldbabfőzelék fasírozot
"Tejszínes - gombás csirkemell, rizs",7,"tejszínes - gombás csirkemell , rizs"
Csülök Pékné módra,7,Csül Pékné mód
Sertéspörkölt galuska,7,Sertéspörkölt galuska
"Gyümölcsmártás, rántott szelet",7,"gyümölcsmártás , rántott szél"
Lestyános szárnyas raguleves,7,lestyános szárnyas raguleves
"Aranygaluska, vanília sodó",7,"Aranygaluska , vanília sodó"
Borsmártásos sertéskaraj csőtészta,7,borsmártásos sertéskaraj csőtészta
"Kapros pulykaragu, tésztával",7,"Kapros pulykaragu , tészta"
Rakott palacsinta,7,rakott palacsinta
Olasz zöldségleves - gyümölcsleves,7,olasz zöldségleves - gyümölcsleves
"Leves + tejszínes - gombás gnocchi, parmezán sajttal, kérgezett szűzérmével",7,"Leves + tejszínes - gombás gnocchi , parmezán sajt , kérgezett szűzérme"
Babgulyás + somlói galuska,7,Babgulyás + somlói galuska
Zellerkrémleves levesgyönggyel,7,Zellerkrémleves levesgyöngy
Marhagulyás,7,Marhagulyás
Babgulyás + barackos - túrós palacsinta,7,Babgulyás + barackos - túrós palacsinta
"Leves + pestos penne, bazsalikomos csirkemell csíkokkal",7,"Leves + pestos pesz , bazsalikomos csirkemell csík"
"Burgonya főzelék, Stefánia vagdalt",7,"Burgonya főzelék , Stefánia vagdalt"
"Gyümölcsmártás, Párizsi szelet",7,"gyümölcsmártás , Párizsi szelet"
"Leves + kéksajtos baconbe tekert jérce, bébispenóttal almás chuteny burgonya",7,"Leves + kéksajtos bacon tekert jérce , bébispenóttal almás chuteny burgonya"
"Brassói aprópecsenye, savanyúság",7,"Brassói aprópecseny , savanyúság"
"Mustáros sertés, vajas spagetti",7,"mustáros sertés , vajas spagetti"
"Bakonyi sertés szelet, galuska",7,"bakonyi sertés szél , galuska"
Sertéskaraj vadasan pennével,7,Sertéskaraj vadasan penne
"Leves + baconba tekert csirkemell, hercegnő burgonya, füstölt sajtmártással",7,"Leves + bacon tekert csirkemell , hercegnő burgonya , füstölt sajtmártás"
Cornflakes- es rántott szelet kukoricás rizs,7,cornflakes- es ránt szél kukoricás rizs
Krumplis tészta c: mákos nudli,7,Krumplis tészta c : mákos nudli
"Szemes babfőzelék, marhapörkölt, palacsinta",7,"szemes babfőzelék , marhapörköl , palacsinta"
"Sokmagvas rántott szelet, rizibizi",7,"sokmagvas ránt szél , rizibizi"
Bolognai lasagne,7,bolognai lasagne
"Leves + mézpácos csirkemell karamellizált gyümölcs, krokett",7,"Leves + mézpácos csirkemell karamellizált gyümölcs , krokett"
"Rántott camambert, krokett, áfonya, barack",7,"rántott camamber , krokett , áfonya , barack"
"Rántott camambert, kukoricás rizs",7,"rántott camamber , kukoricás rizs"
Palóc leves,7,Palóc leves
"Leves + egészben sült csülök, hagyma karika, steak burgonya",7,"Leves + egész sült csül , hagyma karika , steak burgonya"
Leves + c19 hamburger sültburgonya,7,Leves + c19 hamburger sültburgonya
"Vadas sertés szelet, csőtészta",7,"Vadas sertés szél , csőtészta"
"Leves + harcsapaprikás, túrós lasagne",7,"Leves + harcsapaprikás , túrós lasagne"
"Leves + grillezett csirkemell, mangó mártás, krokett, mézes kalács ropogós",7,"Leves + grillezett csirkemell , mangó mártás , krokett , mézes kalács ropogós"
Körteleves,7,Körteleves
"Egészben sült csülök, steak burgonya, hagymakarika",7,"egész sült csül , steak burgonya , hagymakarika"
"Leves + mandula forgácsos csirkemell, karamellizált gyümölcs, krokett",7,"leves + mandula forgácsos csirkemell , karamellizált gyümölcs , krokett"
"Leves + tűzdelt pontypatkó juhtúrós zöldségágyon, burgonya válogatás",7,"Leves + tűzdelt pontypatkó juhtúrós zöldségágy , burgonya válogatás"
Sertés raguleves,7,Sertés raguleves
"Zöldborsófőzelék, fasírozott",7,"zöldborsófőzelék , fasírozott"
"Rántott camambert, kukoricás rizs, tartár",7,"rántott camamber , kukoricás rizs , tartár"
"Leves + töltött ágyú, korkett, paradicsom saláta",7,"Leves + töltött ágyú , korkett , paradicsom saláta"
"Zöldbabfőzelék, vagdalt",7,"Zöldbabfőzelék , vagdalt"
Szárnyas aprólékleves,7,Szárnyas aprólékleves
"Leves + Wellington szűzpecsenye, édesburgonyapüré",7,"Leves + Wellington szűzpecsenye , édesburgonyapüré"
"Sokmagvas rántott szelet, rizs",7,"sokmagvas ránt szél , rizs"
"Leves + erdélyi fatányéros, uborka saláta",7,"Leves + erdélyi fatányéros , uborka saláta"
Zöldborsóleves csipetkével,7,Zöldborsóleves csipetke
Pudingos erdei gyümölcsleves,7,pudingos erdei gyümölcsleves
"Leves + chilis - mézes sertés tarja, édesburgonyapüré, vajas spárga",7,"Leves + chilis - mézes sertés tar , édesburgonyapüré , vajas spárga"
"Erdélyi fatányéros, uborka saláta",7,"erdélyi fatányéros , uborka saláta"
"Leves + mandulás csirkemell, mogyoró burgonyával és pongyolás alma",7,"leves + mandulás csirkemell , mogyoró burgonya és pongyolás alma"
Palacsinta,7,Palacsinta
Vadas karaj tésztával,7,Vadas karaj tészta
"Gyümölcsmártás, rántott jércemell",7,"gyümölcsmártás , rántott jércemell"
Hamburger menü: smokey burger barbecue sültkrumplival,7,Hamburger menü : smokey burger barbecue sültkrumpli
"Leves + feta sajtos csirkemell, krokett, rizs",7,"Leves + feta sajtos csirkemell , krokett , rizs"
Leves + csülök egészben sülve hagymamártással és steak burgonyával,7,leves + csül egész sülve hagymamártás és steak burgonya
"Betyár batyu, törtburgonya",7,"Betyár batyu , törtburgonya"
"Leves + tejszínes - gombás metélt, parmezán sajttal, kérgezett",7,"Leves + tejszínes - gombás metél , parmezán sajt , kérgezett"
"Leves + Bbq sült oldalas, steak burgonya, csalamádé",7,"Leves + Bbq sült oldalas , steak burgonya , csalamádé"
"Leves + grill csirke steak burgonya, idény saláta",7,"Leves + grill csirke steak burgonya , idény saláta"
"Leves + fetás csirkemell, krokett, paradicsom saláta",7,"Leves + fetás csirkemell , krokett , paradicsom saláta"
Leves + lazac szelet fűszeres mártással,7,Leves + lazac szél fűszeres mártás
"Sertéskaraj ""jóasszony"" módra rizzsel",7,"Sertéskaraj "" jóasszony "" mód rizzs"
Gyümölcsleves túrógombóccal,7,gyümölcsleves túrógombóccal
"Szezámmagos rántott jérce, kukoricás rizs",7,"szezámmagos rántott jérce , kukoricás rizs"
"Leves + erdei gombás marharagu, fokhagymás burgonyalángossal",7,"Leves + erdei gombás marharagu , fokhagymás burgonyalángos"
Cigánypecsenye steakburgonyával,7,Cigánypecsenye steakburgonyá
"Leves + lecsós szűzérmék, kolbász morzsa, steak burgonya",7,"Leves + lecsós szűzérme , kolbász morzsa , steak burgonya"
"Leves + avokádós - paradicsomos csirkesaláta, pirítóssal",7,"Leves + avokádós - paradicsomos csirkesaláta , pirítós"
"Gombapaprikás, galuska",7,"Gombapaprikás , galuska"
"Zöldfűszeres pankó morzsás rántott szelet, rizs",7,"Zöldfűszeres pankó morzsás ránt szelet , rizs"
"Leves + zöldkérges sertésszűz, sült hagyma steak burgonya, céklakrém",7,"Leves + zöldkérges sertésszűz , sült hagyma steak burgonya , céklakrém"
"Leves + sült kacsacomb, Orly alma, burgonyapüré",7,"Leves + sült kacsacomb , Orly alma , burgonyapüré"
"Leves + aszalt szilvás csirkemell baconbe csavarva, krokett, pikáns meggyzselé",7,"Leves + aszalt szilvás csirkemell bacon csavarva , krokett , pikáns meggyzselé"
"Rántott sajt, rizibizi, tartár",7,"rántott sajt , rizibizi , tartár"
Borsmártásos karaj burgonyapürével,7,borsmártásos karaj burgonyapüre
"Leves + roston süllő, házi sült burgonya, céklapüré",7,"Leves + rost süllő , házi sült burgonya , céklapüré"
"Leves + süllő roston, zöldség ágyon, vajas burgonyával",7,"Leves + süllő rost , zöldség ágy , vajas burgonya"
Leves + tonhal steak pestós tagliatelle,7,Leves + tonhal steak pestós tagliatell
"Leves + bécsi szelet, rusztikus sültburgonyával",7,"Leves + bécsi szelet , rusztikus sültburgonya"
Szerb rizseshús,7,szerb rizseshús
"Leves + mézpácos csirkemell karamellizált almával, burgonya krokettel",7,"Leves + mézpácos csirkemell karamellizált alma , burgonya kroket"
Töltött paprika főttburgonya,7,töltött paprika főttburgonya
Szemes bableves csülökkel,7,szemes bableves csülök
"Leves + fetasajtos csirkemell, krokett, rizs",7,"Leves + fetasajtos csirkemell , krokett , rizs"
"Leves + fetás csirkemell, krokett, rizs",7,"Leves + fetás csirkemell , krokett , rizs"
Leves + tejszínes - garnélás spagetti,7,Leves + tejszínes - garnélás spagetti
